,CNTYVTD,CD,sldl309,sldl358,sldu172
5495,2270035,19,72,72,31
5496,2270037,19,72,72,31
5497,2270042,19,72,72,31
5498,2270045,19,72,72,31
5499,2270046,19,72,72,31
5500,2270103,19,72,72,31
5501,2270104,19,72,72,31
5502,2270105,19,72,72,31
5503,227012A,19,72,72,31
5504,2270205,19,72,72,31
5505,2270207,19,72,72,31
5506,2270208,19,72,72,31
5507,2270209,19,72,72,31
5508,2270304,19,72,72,31
5509,2270404,19,72,72,31
5510,2270405,19,72,72,31
5511,2270408,19,72,72,31
5512,2270409,19,72,72,31
5513,227207C,19,72,72,31
5514,2290001,23,74,74,29
5515,2290002,23,74,74,29
5516,2290004,23,74,74,29
5517,229003N,23,74,74,29
5518,229003S,23,74,74,29
5519,2310101,4,2,2,2
5520,2310102,4,2,2,2
5521,2310103,4,2,2,2
5522,2310104,4,2,2,2
5523,2310105,4,2,2,2
5524,2310106,4,2,2,2
5525,2310107,4,2,2,2
5526,2310108,4,2,2,2
5527,2310109,4,2,2,2
5528,2310210,4,2,2,2
5529,2310211,4,2,2,2
5530,2310212,4,2,2,2
5531,2310213,4,2,2,2
5532,2310214,4,2,2,2
5533,2310215,4,2,2,2
5534,2310216,4,2,2,2
5535,2310217,4,2,2,2
5536,2310318,4,2,2,2
5537,2310319,4,2,2,2
5538,2310320,4,2,2,2
5539,2310321,4,2,2,2
5540,2310322,4,2,2,2
5541,2310323,4,2,2,2
5542,2310324,4,2,2,2
5543,2310325,4,2,2,2
5544,2310426,4,2,2,2
5545,2310427,4,2,2,2
5546,2310428,4,2,2,2
5547,2310429,4,2,2,2
5548,2310430,4,2,2,2
5549,2310431,4,2,2,2
5550,2310432,4,2,2,2
5551,2310433,4,2,2,2
5552,2310434,4,2,2,2
5553,2330011,13,87,87,31
5554,2330014,13,87,87,31
5555,2330021,13,87,87,31
5556,2330023,13,87,87,31
5557,2330031,13,87,87,31
5558,2330033,13,87,87,31
5559,2330041,13,87,87,31
5560,2330042,13,87,87,31
5561,2350100,11,72,72,28
5562,2350200,11,72,72,28
5563,2350300,11,72,72,28
5564,2350400,11,72,72,28
5565,2370001,13,68,68,30
5566,2370002,13,68,68,30
5567,2370003,13,68,68,30
5568,2370004,13,68,68,30
5569,2370005,13,68,68,30
5570,2370006,13,68,68,30
5571,2390001,27,85,85,18
5572,2390002,27,85,85,18
5573,2390003,27,85,85,18
5574,2390004,27,85,85,18
5575,2390005,27,85,85,18
5576,2390006,27,85,85,18
5577,2390007,27,85,85,18
5578,2390008,27,85,85,18
5579,2390009,27,85,85,18
5580,2410001,36,19,19,3
5581,2410002,36,19,19,3
5582,2410003,36,19,19,3
5583,2410004,36,19,19,3
5584,2410005,36,19,19,3
5585,2410006,36,19,19,3
5586,2410007,36,19,19,3
5587,2410008,36,19,19,3
5588,2410009,36,19,19,3
5589,2410010,36,19,19,3
5590,2410011,36,19,19,3
5591,2410012,36,19,19,3
5592,2410013,36,19,19,3
5593,2410014,36,19,19,3
5594,2410015,36,19,19,3
5595,2410016,36,19,19,3
5596,2410017,36,19,19,3
5597,2410019,36,19,19,3
5598,2410020,36,19,19,3
5599,2410021,36,19,19,3
5600,2430001,23,74,74,29
5601,2430002,23,74,74,29
5602,2430003,23,74,74,29
5603,2430004,23,74,74,29
5604,2430005,23,74,74,29
5605,2450001,14,22,22,4
5606,2450002,14,22,22,4
5607,2450003,14,22,22,4
5608,2450004,14,22,22,4
5609,2450005,14,22,22,4
5610,2450006,14,22,22,4
5611,2450007,14,22,22,4
5612,2450008,14,22,22,4
5613,2450009,14,21,21,4
5614,2450010,14,22,22,4
5615,2450011,14,22,22,4
5616,2450012,14,22,22,4
5617,2450013,14,22,22,4
5618,2450014,14,22,22,4
5619,2450015,14,22,22,4
5620,2450016,14,22,22,4
5621,2450017,14,22,22,4
5622,2450018,14,22,22,4
5623,2450019,14,22,22,4
5624,2450020,14,22,22,4
5625,2450021,14,22,22,4
5626,2450022,14,22,22,4
5627,2450023,14,22,22,4
5628,2450024,14,21,21,4
5629,2450025,14,21,21,4
5630,2450026,14,21,21,4
5631,2450027,14,22,22,4
5632,2450028,14,22,22,4
5633,2450029,14,21,21,4
5634,2450030,14,21,21,4
5635,2450031,14,21,21,4
5636,2450032,14,21,21,4
5637,2450033,14,21,21,4
5638,2450034,14,22,22,4
5639,2450035,14,21,21,4
5640,2450036,14,21,21,4
5641,2450037,14,21,21,4
5642,2450038,14,21,21,4
5643,2450039,14,22,22,4
5644,2450040,14,21,21,4
5645,2450041,14,21,21,4
5646,2450042,14,21,21,4
5647,2450043,14,21,21,4
5648,2450044,14,21,21,4
5649,2450045,14,21,21,4
5650,2450046,14,21,21,4
5651,2450047,14,21,21,4
5652,2450048,14,22,22,4
5653,2450049,14,22,22,4
5654,2450050,14,22,22,4
5655,2450051,14,22,22,4
5656,2450052,14,22,22,4
5657,2450053,14,22,22,4
5658,2450054,14,22,22,4
5659,2450055,14,22,22,4
5660,2450056,14,21,21,4
5661,2450057,14,22,22,4
5662,2450058,14,21,21,4
5663,2450059,14,22,22,4
5664,2450060,14,21,21,4
5665,2450061,14,21,21,4
5666,2450062,14,22,22,4
5667,2450063,14,22,22,4
5668,2450064,14,22,22,4
5669,2450065,14,22,22,4
5670,2450066,14,21,21,4
5671,2450067,14,22,22,4
5672,2450068,14,22,22,4
5673,2450069,14,21,21,4
5674,2450070,14,21,21,4
5675,2450071,14,22,22,4
5676,2450072,14,22,22,4
5677,2450073,14,22,22,4
5678,2450074,14,21,21,4
5679,2450075,14,22,22,4
5680,2450076,14,22,22,4
5681,2450077,14,22,22,4
5682,2450078,14,22,22,4
5683,2450079,14,22,22,4
5684,2450080,14,21,21,4
5685,2450081,14,22,22,4
5686,2450082,14,22,22,4
5687,2450083,14,21,21,4
5688,2450084,14,22,22,4
5689,2450085,14,22,22,4
5690,2450086,14,22,22,4
5691,2450087,14,22,22,4
5692,2450088,14,22,22,4
5693,2450089,14,22,22,4
5694,2450090,14,22,22,4
5695,2450091,14,21,21,4
5696,2450092,14,22,22,4
5697,2450093,14,22,22,4
5698,2450094,14,22,22,4
5699,2450095,14,21,21,4
5700,2450096,14,21,21,4
5701,2450097,14,22,22,4
5702,2450098,14,21,21,4
5703,2450099,14,22,22,4
5704,2450100,14,22,22,4
5705,2450101,14,21,21,4
5706,2450102,14,21,21,4
5707,2450103,14,22,22,4
5708,2450104,14,21,21,4
5709,2450105,14,21,21,4
5710,2450106,14,21,21,4
5711,2450107,14,22,22,4
5712,2450108,14,21,21,4
5713,2450109,14,22,22,4
5714,2470001,15,31,31,21
5715,2470002,15,31,31,21
5716,2470003,15,31,31,21
5717,2470004,15,31,31,21
5718,2470005,15,31,31,21
5719,2490001,34,43,43,20
5720,2490002,34,43,43,20
5721,2490003,34,43,43,20
5722,2490004,34,43,43,20
5723,2490005,34,43,43,20
5724,2490006,34,43,43,20
5725,2490007,34,43,43,20
5726,2490008,34,43,43,20
5727,2490009,34,43,43,20
5728,2490010,34,43,43,20
5729,2490011,34,43,43,20
5730,2490012,34,43,43,20
5731,2490013,34,43,43,20
5732,2490014,34,43,43,20
5733,2490015,34,43,43,20
5734,2490016,34,43,43,20
5735,2490017,34,43,43,20
5736,2490018,34,43,43,20
5737,2490019,34,43,43,20
5738,2490020,34,43,43,20
5739,2490022,34,43,43,20
5740,2510001,25,58,58,22
5741,2510002,25,58,58,22
5742,2510003,25,58,58,22
5743,2510004,25,58,58,22
5744,2510005,25,58,58,22
5745,2510006,25,58,58,22
5746,2510007,25,58,58,22
5747,2510008,25,58,58,22
5748,2510009,25,58,58,22
5749,2510010,25,58,58,22
5750,2510011,25,58,58,22
5751,2510012,25,58,58,22
5752,2510013,25,58,58,22
5753,2510014,25,58,58,22
5754,2510015,25,58,58,22
5755,2510016,25,58,58,22
5756,2510017,25,58,58,22
5757,2510018,25,58,58,22
5758,2510019,25,58,58,22
5759,2510020,25,58,58,22
5760,2510021,25,58,58,22
5761,2510022,25,58,58,22
5762,2510023,25,58,58,22
5763,2510024,25,58,58,22
5764,2510025,25,58,58,22
5765,2510026,25,58,58,22
5766,2510027,25,58,58,22
5767,2510028,25,58,58,22
5768,2510029,25,58,58,22
5769,2510030,25,58,58,22
5770,2510031,25,58,58,22
5771,2510032,25,58,58,22
5772,2510033,25,58,58,22
5773,2510034,25,58,58,22
5774,2510035,25,58,58,22
5775,2510036,25,58,58,22
5776,2530101,19,71,71,28
5777,2530102,19,71,71,28
5778,2530103,19,71,71,28
5779,2530201,19,71,71,28
5780,2530202,19,71,71,28
5781,2530203,19,71,71,28
5782,2530301,19,71,71,28
5783,2530302,19,71,71,28
5784,2530303,19,71,71,28
5785,2530401,19,71,71,28
5786,2530402,19,71,71,28
5787,2550001,15,17,17,21
5788,2550002,15,17,17,21
5789,2550003,15,17,17,21
5790,2550004,15,17,17,21
5791,2550005,15,17,17,21
5792,2550006,15,17,17,21
5793,2550007,15,17,17,21
5794,2550008,15,17,17,21
5795,2550009,15,17,17,21
5796,2550010,15,17,17,21
5797,2550011,15,17,17,21
5798,2550012,15,17,17,21
5799,2550013,15,17,17,21
5800,2550014,15,17,17,21
5801,2550015,15,17,17,21
5802,2570001,5,4,4,2
5803,2570002,5,4,4,2
5804,2570003,5,4,4,2
5805,2570004,5,4,4,2
5806,2570005,5,4,4,2
5807,2570006,5,4,4,2
5808,2570007,5,4,4,2
5809,2570008,5,4,4,2
5810,2570009,5,4,4,2
5811,2570010,5,4,4,2
5812,2570011,5,4,4,2
5813,2570012,5,4,4,2
5814,2570013,5,4,4,2
5815,2570014,5,4,4,2
5816,2570015,5,4,4,2
5817,2570016,5,4,4,2
5818,2570017,5,4,4,2
5819,2570018,5,4,4,2
5820,2570019,5,4,4,2
5821,2570020,5,4,4,2
5822,2570021,5,4,4,2
5823,2570022,5,4,4,2
5824,2570023,5,4,4,2
5825,2570024,5,4,4,2
5826,2570025,5,4,4,2
5827,2570026,5,4,4,2
5828,2570027,5,4,4,2
5829,2570028,5,4,4,2
5830,2570029,5,4,4,2
5831,2570030,5,4,4,2
5832,2591010,21,73,73,25
5833,2591110,21,73,73,25
5834,2592020,21,73,73,25
5835,2592080,21,73,73,25
5836,2592120A,21,73,73,25
5837,2592120B,21,73,73,25
5838,2593030,21,73,73,25
5839,2593040,21,73,73,25
5840,2593060,21,73,73,25
5841,2594050,21,73,73,25
5842,2594070,21,73,73,25
5843,2594100,21,73,73,25
5844,2610001,34,31,31,27
5845,2610002,34,31,31,27
5846,2610003,34,31,31,27
5847,2610004,34,31,31,27
5848,2610005,34,31,31,27
5849,2610006,34,31,31,27
5850,2630101,19,68,68,28
5851,2630201,19,68,68,28
5852,2630202,19,68,68,28
5853,2630301,19,68,68,28
5854,2630302,19,68,68,28
5855,2630401,19,68,68,28
5856,2650101,21,53,53,24
5857,2650107,21,53,53,24
5858,2650109,21,53,53,24
5859,2650113,21,53,53,24
5860,2650118,21,53,53,24
5861,2650119,21,53,53,24
5862,2650202,21,53,53,24
5863,2650211,21,53,53,24
5864,2650215,21,53,53,24
5865,2650220,21,53,53,24
5866,2650303,21,53,53,24
5867,2650308,21,53,53,24
5868,2650312,21,53,53,24
5869,2650314,21,53,53,24
5870,2650404,21,53,53,24
5871,2650405,21,53,53,24
5872,2650406,21,53,53,24
5873,2650410,21,53,53,24
5874,2650416,21,53,53,24
5875,2650417,21,53,53,24
5876,2670001,11,53,53,28
5877,2670002,11,53,53,28
5878,2670003,11,53,53,28
5879,2670004,11,53,53,28
5880,2670006,11,53,53,28
5881,2670007,11,53,53,28
5882,2670009,11,53,53,28
5883,2690001,13,68,68,28
5884,2690002,13,68,68,28
5885,2690003A,13,68,68,28
5886,2690003B,13,68,68,28
5887,2690004,13,68,68,28
5888,2710001,23,74,74,19
5889,2710002,23,74,74,19
5890,2710003,23,74,74,19
5891,2710004,23,74,74,19
5892,2730011,34,43,43,27
5893,2730012,34,43,43,27
5894,2730013,34,43,43,27
5895,2730014,34,43,43,27
5896,2730021,34,43,43,27
5897,2730022,34,43,43,27
5898,2730023,34,43,43,27
5899,2730024,34,43,43,27
5900,2730031,34,43,43,27
5901,2730032,34,43,43,27
5902,2730033,34,43,43,27
5903,2730034,34,43,43,27
5904,2730035,34,43,43,27
5905,2730041,34,43,43,27
5906,2730042,34,43,43,27
5907,2730043,34,43,43,27
5908,2730044,34,43,43,27
5909,2730045,34,43,43,27
5910,2750101,13,69,69,28
5911,2750201,13,69,69,28
5912,2750202,13,69,69,28
5913,2750301,13,69,69,28
5914,2750302,13,69,69,28
5915,2750401,13,69,69,28
5916,277001B,4,1,1,1
5917,277001C,4,1,1,1
5918,277001D,4,1,1,1
5919,277001E,4,1,1,1
5920,277001F,4,1,1,1
5921,277001G,4,1,1,1
5922,277001H,4,1,1,1
5923,277001I,4,1,1,1
5924,277002D,4,1,1,1
5925,277002E,4,1,1,1
5926,277002F,4,1,1,1
5927,277002G,4,1,1,1
5928,277003D,4,1,1,1
5929,277003E,4,1,1,1
5930,277003F,4,1,1,1
5931,277003G,4,1,1,1
5932,277003I,4,1,1,1
5933,277004B,4,1,1,1
5934,277004C,4,1,1,1
5935,277004D,4,1,1,1
5936,277004E,4,1,1,1
5937,277004F,4,1,1,1
5938,277004G,4,1,1,1
5939,2771A3B,4,1,1,1
5940,2771A5A,4,1,1,1
5941,2771E7C,4,1,1,1
5942,2772A1A,4,1,1,1
5943,2772B2A,4,1,1,1
5944,2772C3A,4,1,1,1
5945,2773C7G,4,1,1,1
5946,2773H3C,4,1,1,1
5947,2774A6E,4,1,1,1
5948,2790001,19,88,88,28
5949,2790002,19,88,88,28
5950,2790003,19,88,88,28
5951,2790004,19,88,88,28
5952,2790005,19,88,88,28
5953,2790006,19,88,88,28
5954,2790007,19,88,88,28
5955,2790008,19,88,88,28
5956,2790009,19,88,88,28
5957,2790010,19,88,88,28
5958,2790011,19,88,88,28
5959,2790012,19,88,88,28
5960,2810001,25,54,54,24
5961,2810002,25,54,54,24
5962,2810003,25,54,54,24
5963,2810004,25,54,54,24
5964,2810005,25,54,54,24
5965,2810006,25,54,54,24
5966,2810007,25,54,54,24
5967,2810008,25,54,54,24
5968,2810009,25,54,54,24
5969,2830001,23,31,31,21
5970,2830002,28,31,31,21
5971,2830003,23,31,31,21
5972,2830004,23,31,31,21
5973,2830005,23,31,31,21
5974,2830006,23,31,31,21
5975,283003A,28,31,31,21
5976,2850001,27,13,13,18
5977,2850002,27,13,13,18
5978,2850007,27,13,13,18
5979,2850008,27,13,13,18
5980,2850009,27,13,13,18
5981,2850011,27,13,13,18
5982,2850012,27,13,13,18
5983,2850015,27,13,13,18
5984,2850016,27,13,13,18
5985,2850017,27,13,13,18
5986,2850019,27,13,13,18
5987,2850020,27,13,13,18
5988,2850023,27,13,13,18
5989,2850026,27,13,13,18
5990,2850027,27,13,13,18
5991,2850029,27,13,13,18
5992,2850030,27,13,13,18
5993,2850031,27,13,13,18
5994,2850032,27,13,13,18
5995,2870101,10,17,17,18
5996,2870102,10,17,17,18
5997,2870103,10,17,17,18
5998,2870201,10,17,17,18
5999,2870202,10,17,17,18
6000,2870203,10,17,17,18
6001,2870301,17,17,17,18
6002,2870302,17,17,17,18
6003,2870303,17,17,17,18
6004,2870304,10,17,17,18
6005,2870401,10,17,17,18
6006,2870402,10,17,17,18
6007,2870403,10,17,17,18
6008,2870404,10,17,17,18
6009,2870405,17,17,17,18
6010,2890001,8,57,57,5
6011,2890002,8,57,57,5
6012,2890003,8,57,57,5
6013,2890004,8,57,57,5
6014,2890005,8,57,57,5
6015,2890006,8,57,57,5
6016,2890007,17,57,57,5
6017,2890008,17,57,57,5
6018,2890009,17,57,57,5
6019,2890010,17,57,57,5
6020,2890011,17,57,57,5
6021,2890012,17,57,57,5
6022,2890013,17,57,57,5
6023,2890014,8,57,57,5
6024,289001A,17,57,57,5
6025,289005A,17,57,57,5
6026,289014A,17,57,57,5
6027,2910001,36,18,18,3
6028,2910002,36,18,18,3
6029,2910003,36,18,18,3
6030,2910004,36,18,18,3
6031,2910005,36,18,18,3
6032,2910006,36,18,18,3
6033,2910007,36,18,18,3
6034,2910008,36,18,18,3
6035,2910009,36,18,18,3
6036,2910010,36,18,18,3
6037,2910011,36,18,18,3
6038,2910012,36,18,18,3
6039,2910013,36,18,18,3
6040,2910014,36,18,18,3
6041,2910015,36,18,18,3
6042,2910016,36,18,18,3
6043,2910017,36,18,18,3
6044,2910018,36,18,18,3
6045,2910019,36,18,18,3
6046,2910020,36,18,18,3
6047,2910021,36,18,18,3
6048,2910022,36,18,18,3
6049,2910023,36,18,18,3
6050,2910024,36,18,18,3
6051,2910025,36,18,18,3
6052,2910026,36,18,18,3
6053,2910027,36,18,18,3
6054,2910028,36,18,18,3
6055,2910029,36,18,18,3
6056,2910030,36,18,18,3
6057,2930101,17,12,12,5
6058,2930102,17,12,12,5
6059,2930103,17,12,12,5
6060,2930104,17,12,12,5
6061,2930201,17,12,12,5
6062,2930202,17,12,12,5
6063,2930203,17,12,12,5
6064,2930204,17,12,12,5
6065,2930205,17,12,12,5
6066,2930206,17,12,12,5
6067,2930301,17,12,12,5
6068,2930302,17,12,12,5
6069,2930303,17,12,12,5
6070,2930304,17,12,12,5
6071,2930305,17,12,12,5
6072,2930401,17,12,12,5
6073,2930402,17,12,12,5
6074,2930403,17,12,12,5
6075,2930404,17,12,12,5
6076,2930405,17,12,12,5
6077,2930406,17,12,12,5
6078,2950106,13,88,88,31
6079,2950202,13,88,88,31
6080,2950207A,13,88,88,31
6081,2950207B,13,88,88,31
6082,2950303,13,88,88,31
6083,2950308,13,88,88,31
6084,2950404,13,88,88,31
6085,2950409,13,88,88,31
6086,2970001,15,31,31,21
6087,2970002,15,31,31,21
6088,2970003,15,31,31,21
6089,2970004,15,31,31,21
6090,2970005,15,31,31,21
6091,2970006,15,31,31,21
6092,2970007,15,31,31,21
6093,2970008,15,31,31,21
6094,2970009,15,31,31,21
6095,2970010,15,31,31,21
6096,2970011,15,31,31,21
6097,2970012,15,31,31,21
6098,2970013,15,31,31,21
6099,2970014,15,31,31,21
6100,2990101,11,53,53,24
6101,2990102,11,53,53,24
6102,2990108,11,53,53,24
6103,2990109,11,53,53,24
6104,2990203,11,53,53,24
6105,2990204,11,53,53,24
6106,2990205,11,53,53,24
6107,2990307,11,53,53,24
6108,2990410,11,53,53,24
6109,3010001,23,74,74,31
6110,3010002,23,74,74,31
6111,3010003,23,74,74,31
6112,3010004,23,74,74,31
6113,3030001,19,84,84,28
6114,3030002,19,83,83,28
6115,3030003,19,84,84,28
6116,3030004,19,84,84,28
6117,3030005,19,84,84,28
6118,3030006,19,84,84,28
6119,3030007,19,84,84,28
6120,3030008,19,84,84,28
6121,3030009,19,84,84,28
6122,3030010,19,84,84,28
6123,3030012,19,84,84,28
6124,3030013,19,84,84,28
6125,3030014,19,84,84,28
6126,3030015,19,83,83,28
6127,3030016,19,83,83,28
6128,3030017,19,84,84,28
6129,3030018,19,84,84,28
6130,3030019,19,84,84,28
6131,3030020,19,84,84,28
6132,3030021,19,84,84,28
6133,3030022,19,84,84,28
6134,3030023,19,84,84,28
6135,3030024,19,83,83,28
6136,3030025,19,84,84,28
6137,3030026,19,84,84,28
6138,3030027,19,84,84,28
6139,3030028,19,83,83,28
6140,3030029,19,84,84,28
6141,3030030,19,84,84,28
6142,3030031,19,83,83,28
6143,3030033,19,83,83,28
6144,3030034A,19,83,83,28
6145,3030034B,19,84,84,28
6146,3030035,19,83,83,28
6147,3030036,19,83,83,28
6148,3030038,19,83,83,28
6149,3030039,19,83,83,28
6150,3030040,19,84,84,28
6151,3030041,19,83,83,28
6152,3030043,19,83,83,28
6153,3030044,19,83,83,28
6154,3030045,19,83,83,28
6155,3030046,19,83,83,28
6156,3030047,19,84,84,28
6157,3030049,19,84,84,28
6158,3030050,19,84,84,28
6159,3030051,19,83,83,28
6160,3030052,19,83,83,28
6161,3030053,19,84,84,28
6162,3030054,19,83,83,28
6163,3030056,19,83,83,28
6164,3030057,19,84,84,28
6165,3030058,19,84,84,28
6166,3030059,19,84,84,28
6167,3030060,19,84,84,28
6168,3030062,19,84,84,28
6169,3030063,19,84,84,28
6170,3030064,19,83,83,28
6171,3030065,19,83,83,28
6172,3030066,19,83,83,28
6173,3030067,19,83,83,28
6174,3030069,19,83,83,28
6175,3030072,19,84,84,28
6176,3030075,19,84,84,28
6177,3030076,19,84,84,28
6178,3030078,19,84,84,28
6179,3030092,19,84,84,28
6180,3030096,19,84,84,28
6181,3030102,19,83,83,28
6182,3030104,19,83,83,28
6183,3030109,19,83,83,28
6184,3030110,19,83,83,28
6185,3030111,19,83,83,28
6186,3030112,19,83,83,28
6187,3030113,19,84,84,28
6188,3030114,19,84,84,28
6189,3030117,19,84,84,28
6190,3030118,19,83,83,28
6191,3030119,19,83,83,28
6192,3030120,19,83,83,28
6193,3030121,19,83,83,28
6194,3030122,19,83,83,28
6195,3030123,19,83,83,28
6196,3030124,19,84,84,28
6197,3030125,19,84,84,28
6198,3030126,19,84,84,28
6199,3030127,19,84,84,28
6200,3030128,19,84,84,28
6201,3030129,19,84,84,28
6202,3030131,19,83,83,28
6203,3030132,19,83,83,28
6204,3030135,19,83,83,28
6205,3030138,19,83,83,28
6206,3030140,19,83,83,28
6207,3030141,19,83,83,28
6208,3030142A,19,83,83,28
6209,3030142B,19,84,84,28
6210,3030148,19,84,84,28
6211,3030151,19,83,83,28
6212,3030152,19,84,84,28
6213,3030153,19,84,84,28
6214,3030154,19,83,83,28
6215,3030155,19,83,83,28
6216,3030159,19,83,83,28
6217,3030160,19,83,83,28
6218,3030175,19,83,83,28
6219,3030178,19,83,83,28
6220,3030181,19,84,84,28
6221,3050001A,19,83,83,28
6222,3050001B,19,83,83,28
6223,3050002,19,83,83,28
6224,3050003,19,83,83,28
6225,3050004,19,83,83,28
6226,3050005,19,83,83,28
6227,3050006,19,83,83,28
6228,3050007,19,83,83,28
6229,3050008,19,83,83,28
6230,3050009,19,83,83,28
6231,3050010,19,83,83,28
6232,3050011,19,83,83,28
6233,3050012,19,83,83,28
6234,3050013,19,83,83,28
6235,3050014,19,83,83,28
6236,3070101,11,59,59,28
6237,3070102,11,59,59,28
6238,3070201A,11,59,59,28
6239,3070201B,11,59,59,28
6240,3070202,11,59,59,28
6241,3070301,11,59,59,28
6242,3070302,11,59,59,28
6243,3070401,11,59,59,28
6244,3070402,11,59,59,28
6245,3070403,11,59,59,28
6246,3090001,17,56,56,22
6247,3090002,17,12,12,22
6248,3090003,17,56,56,22
6249,3090004,17,56,56,22
6250,3090005,17,12,12,22
6251,3090006,17,12,12,22
6252,3090007,17,56,56,22
6253,3090008,17,56,56,22
6254,3090009,17,12,12,22
6255,3090010,17,12,12,22
6256,3090011,17,56,56,22
6257,3090012,17,12,12,22
6258,3090013,17,12,12,22
6259,3090014,17,12,12,22
6260,3090015,17,12,12,22
6261,3090016,17,56,56,22
6262,3090017,17,12,12,22
6263,3090018,17,12,12,22
6264,3090019,17,56,56,22
6265,3090020,17,12,12,22
6266,3090021,17,12,12,22
6267,3090022,17,12,12,22
6268,3090023,17,56,56,22
6269,3090024,17,12,12,22
6270,3090025,17,56,56,22
6271,3090026,17,56,56,22
6272,3090027,17,12,12,22
6273,3090028,17,56,56,22
6274,3090029,17,56,56,22
6275,3090030,17,56,56,22
6276,3090031,17,56,56,22
6277,3090032,17,56,56,22
6278,3090033,17,56,56,22
6279,3090034,17,56,56,22
6280,3090035,17,56,56,22
6281,3090036,17,56,56,22
6282,3090037,17,56,56,22
6283,3090038,17,56,56,22
6284,3090039,17,56,56,22
6285,3090040,17,56,56,22
6286,3090041,17,56,56,22
6287,3090042,17,56,56,22
6288,3090043,17,12,12,22
6289,3090044,17,56,56,22
6290,3090045,17,56,56,22
6291,3090046,17,56,56,22
6292,3090047,17,56,56,22
6293,3090048,17,56,56,22
6294,3090049,17,56,56,22
6295,3090050,17,56,56,22
6296,3090051,17,56,56,22
6297,3090052,17,56,56,22
6298,3090053,17,56,56,22
6299,3090054,17,56,56,22
6300,3090055,17,56,56,22
6301,3090056,17,56,56,22
6302,3090057,17,12,12,22
6303,3090058,17,56,56,22
6304,3090059,17,56,56,22
6305,3090060,17,56,56,22
6306,3090061,17,56,56,22
6307,3090062,17,56,56,22
6308,3090063,17,56,56,22
6309,3090064,17,12,12,22
6310,3090065,17,12,12,22
6311,3090066,17,12,12,22
6312,3090067,17,12,12,22
6313,3090068,17,12,12,22
6314,3090069,17,12,12,22
6315,3090070,17,12,12,22
6316,3090071,17,12,12,22
6317,3090072,17,12,12,22
6318,3090073,17,56,56,22
6319,3090074,17,56,56,22
6320,3090075,17,56,56,22
6321,3090076,17,56,56,22
6322,3090077,17,56,56,22
6323,3090078,17,56,56,22
6324,3090079,17,56,56,22
6325,3090080,17,56,56,22
6326,3090081,17,56,56,22
6327,3090082,17,56,56,22
6328,3090083,17,56,56,22
6329,3090084,17,12,12,22
6330,3090085,17,12,12,22
6331,3090086,17,12,12,22
6332,3090087,17,12,12,22
6333,3090088,17,12,12,22
6334,3090089,17,12,12,22
6335,3090090,17,12,12,22
6336,3090091,17,56,56,22
6337,3110001,28,31,31,21
6338,3110003,28,31,31,21
6339,311002A,28,31,31,21
6340,311002B,28,31,31,21
6341,311004A,28,31,31,21
6342,311004B,28,31,31,21
6343,3130101,8,57,57,5
6344,3130202,8,57,57,5
6345,3130303,8,57,57,5
6346,3130404,8,57,57,5
6347,3150001,4,9,9,1
6348,3150002,4,9,9,1
6349,3150003,4,9,9,1
6350,3150004,4,9,9,1
6351,3150005,4,9,9,1
6352,3150006,4,9,9,1
6353,3150007,4,9,9,1
6354,3150008,4,9,9,1
6355,3150009,4,9,9,1
6356,3150010,4,9,9,1
6357,3170001,11,82,82,31
6358,3170002,11,82,82,31
6359,3170003,11,82,82,31
6360,3170004,11,82,82,31
6361,317003A,11,82,82,31
6362,317004A,11,82,82,31
6363,3190101,11,53,53,28
6364,3190210,11,53,53,28
6365,3190302,11,53,53,28
6366,3190405,11,53,53,28
6367,3210002,27,25,25,18
6368,3210004,27,25,25,18
6369,3210005,27,25,25,18
6370,3210006,27,25,25,18
6371,3210007,27,25,25,18
6372,3210008,27,25,25,18
6373,3210009,27,25,25,18
6374,3210010,27,25,25,18
6375,3210012,27,25,25,18
6376,3210013,27,25,25,18
6377,321001A,27,25,25,18
6378,321001B,27,25,25,18
6379,321001C,27,25,25,18
6380,321001D,27,25,25,18
6381,321001E,27,25,25,18
6382,321001F,27,25,25,18
6383,321003A,27,25,25,18
6384,321003B,27,25,25,18
6385,323001A,23,74,74,19
6386,323001B,23,74,74,19
6387,323001C,23,74,74,19
